SATKER,DINAS KESEHATANANY,,,,,,,,,,,,
Nama Barang,ANY,,,,,,,,,,,,
,,,,,,,,,,,,,
Provinsi,Kota,SATKER,SKPD,Gudang,Jenis Barang,Kode Barang,No,Tanggal Beli,Nama Barang,Satuan,Jumlah,Harga,Total Harga
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,817,568.,2020-11-26,Pirantel 125 mg,Tablet,1600,953,1524800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16784,569.,2020-01-02,Polifix 5 cm x 5 meter Harga 1,pcs,121,39800,4815800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16785,570.,2020-01-02,Polifix 5 cm x 5 meter Harga 2,pcs,52,40492,2105584
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,5071,571.,2020-01-02,Pot Urine,Buah,1475,2483,3662425
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18831,574.,2020-01-02,RANITIDINE INJEKSI 25 MG,Ampul,200,1155,231000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21590,575.,2020-03-16,RDT HAV,box,31,1529100,47402100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,10701,578.,2020-12-23,RESPERIDONE TAB 2 MG,Tablet,200,286,57200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18374,579.,2020-01-02,RIFAMPISIN 300 MG,Tablet,2000,785,1570000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18375,580.,2020-01-02,RIFAMPISIN KAPSUL 450 MG,Tablet,1000,1031,1031000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21016,581.,2020-01-02,RINGER LAKTAT @500 ml,Botol,212,7630,1617560
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21016,582.,2020-09-08,RINGER LAKTAT @500 ml,Botol,2000,7630,15260000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17489,583.,2020-12-23,RISPERIDONE 2 MG TABLET DEXA,Tablet,5200,287,1492400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,7092,584.,2020-06-23,Rapid HBsAG Test Card Serum Plasma,Tes,100,9800,980000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1129,586.,2020-11-13,Resperidone 2 MG,Tablet,7000,7150,50050000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1005,587.,2020-11-26,Retinol ( Vitimin A ) 100.000 UI,Kapsul,2475,356,881100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,527,588.,2020-01-02,Retinol (Vitamin A) 200.000 UI,Kapsul,3150,286,900900
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,527,589.,2020-11-26,Retinol (Vitamin A) 200.000 UI,Kapsul,31750,637,20224750
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16695,590.,2020-01-02,Retinol (Vitamin A) Kapsul 200.000 IU,Kapsul,400,585,234000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18324,591.,2020-01-02,SAFETY BOX,pcs,365,17315,6319975
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18845,593.,2020-01-02,SALBUTAMOL TABLET 4 MG,Tablet,5200,77,400400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19004,594.,2020-01-02,SALEP 2 - 4 KOMBINASI,Pot,48,2200,105600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21498,595.,2020-11-26,SALEP 2-4 KOMBINASI HARGA 2,Pot,600,5344,3206400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19152,596.,2020-01-02,SALEP2-4(ASAM SALISILAT 2%+BELERANG ENDAP 4%),Pot,74,3017,223258
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18827,597.,2020-01-02,SCABIMITE KRIM 5 %,Tube,360,11825,4257000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18358,598.,2020-01-02,"SENSOR THC / MOR / AMP / BZO / COC / CAS 1""S DENG",pcs,80,121000,9680000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21028,599.,2020-01-02,SILK BLACK 3 /0 HR 26 MM,pcs,24,20685,496440
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,678,600.,2020-01-02,SIMVASTATIN 10 MG TABLET HJ,Tablet,6900,135,931500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20036,601.,2020-01-02,SIMVASTATIN 10 mg tab,Tablet,7200,113,813600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,4094,602.,2020-01-02,SISTENOL TABLET (IFRS),Tablet,380,1540,585200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,11494,603.,2020-12-16,SOLVITRAL,box,1346,70187,94471702
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20203,604.,2020-01-02,SUKRALFAT 500 mg/ 5 ml,Botol,275,7338,2017950
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19731,605.,2020-12-03,SWELAB ALFA DILUENT 20 L,box,6,7370000,44220000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19732,606.,2020-12-03,SWELAB ALFA LYSE 5 L,box,6,9790000,58740000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16703,610.,2020-09-08,Sianokobalamin (Vit.B12) injeksi harga 1,Ampul,208500,52,10842000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16704,611.,2020-01-02,Sianokobalamin (Vit.B12) injeksi harga 2,Ampul,200,1087,217400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16705,612.,2020-12-22,Simvastatin 10 mg harga 1,Tablet,162750,117,19041750
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16706,613.,2020-01-02,Simvastatin 10 mg harga 2,Tablet,28470,110,3131700
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19606,614.,2020-01-02,Simvastatin 10 mg hrg 3,Tablet,12820,135,1730700
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16707,615.,2020-09-23,Simvastatin 20 mg harga 1,Tablet,28000,237,6636000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16709,616.,2020-01-02,Stelosi 5 mg / Trifluoperazine 5 mg,Tablet,9700,294,2851800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16710,618.,2020-01-02,Stesolid Rectal Harga 1,Tube,97,12751,1236847
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16711,619.,2020-01-02,Stesolid Rectal Harga 2,Tube,90,13384,1204560
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16712,620.,2020-01-02,Stesolid Rectal Harga 3,Tube,100,14459,1445900
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16849,621.,2020-01-02,Strip Trigliserida Lidip Pro,box,68,1000000,68000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16713,622.,2020-01-02,Sulfasetamid Natrium TM (Cendo Alb),Botol,99,25190,2493810
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16754,623.,2020-01-02,Surflo 18 G x 1,pcs,100,8355,835500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16756,624.,2020-01-02,Surflo 22 G x 1,pcs,350,8355,2924250
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16757,625.,2020-01-02,Surflo No.24 G,pcs,45,8355,375975
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16884,626.,2020-11-23,Swab Alkohol,kotak,60,30000,1800000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18357,627.,2020-01-02,TENSIMETER DIGITAL OMRON HEM 6121,pcs,4,600000,2400000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20198,628.,2020-01-02,TERUMO TSDS WITH NEEDLE 3 cc,Botol,4400,818,3599200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20198,630.,2020-01-02,TERUMO TSDS WITH NEEDLE 3 cc,Botol,21600,818,17668800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20200,631.,2020-01-02,TERUMO TSDS WITH NEEDLE 5 cc,Botol,3700,950,3515000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18392,633.,2020-01-02,TETRASIKLIN HCL KAPSUL 500 MG,Tablet,1100,325,357500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21014,634.,2020-01-02,TIAMIN (VITAMIN B1) TABLET 50 mg,Tablet,50000,94,4700000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21014,635.,2020-09-08,TIAMIN (VITAMIN B1) TABLET 50 mg,Tablet,6500,94,611000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20032,636.,2020-01-02,TIAMIN HCL MONONITRAT (VIT.B1) TAB 50 mg,Tablet,37000,88,3256000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,22161,637.,2020-10-15,TP SYPPHILLIS,kotak,1,22530,22530
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21036,638.,2020-01-02,TRIFLUOPERAZIN 5 mg,Tablet,3000,309,927000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21295,639.,2020-10-22,TRIHEKSIFENIDIL HIDROKLORIDA TAB 2 mg,Tablet,27400,101,2767400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20043,640.,2020-01-02,TTD PHAPROS (BUMIL),Tablet,360,12300,4428000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1184,642.,2020-11-13,Trifluoperazin HCL 5 mg,Tablet,4500,700,3150000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1181,643.,2020-11-13,Trifluoperazin TAB 5 mg,Tablet,500,699,349500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16716,645.,2020-01-02,Truvit,Botol,4260,12540,53420400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16762,646.,2020-01-02,Twist Lancets Serenity Harga 2,pcs,444,19200,8524800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16759,647.,2020-01-02,Urine Bag Harga 2,pcs,40,4400,176000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21006,649.,2020-01-02,VAKSIN HEPATITIS B,Botol,40,52052,2082080
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16760,650.,2020-01-02,Vacuum Tube Edta,pcs,36,116500,4194000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17106,653.,2020-01-02,Vaksin MR,Vial,75,141648,10623600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21591,655.,2020-03-06,Vaksin influenza,Vial,40,167460,6698400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16768,658.,2020-01-02,Vitalex,kotak,23000,440,10120000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16718,659.,2020-09-08,Vitamin B Kompleks Tablet,Tablet,304200,135,41067000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18836,661.,2020-01-02,ZINC SULFATE 20 MG,Tablet,7600,604,4590400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20684,663.,2020-01-02,ZINC TAB,kotak,108,60400,6523200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18393,664.,2020-01-02,ZINCI TABLET 20 MG,Tablet,12800,604,7731200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1192,665.,2020-11-13,Zeviton Kaplet ssalut Selaput,kaplet,16400,2849,46723600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19982,666.,2020-01-02,Zinc syrup,Botol,3810,3285,12515850
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19982,667.,2020-11-26,Zinc syrup,Botol,2300,3285,7555500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,10639,670.,2020-11-26,"kombinasi : ferro fumarat 60 mg + as folat 0,4 mg tablet salut gula (tablet tanbah darah)",Tablet,298527,409,122097543
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20691,671.,2020-01-02,lab kit,kotak,1,872000,872000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20034,672.,2020-01-02,paracetamol tab 500 mg,Tablet,14100,60,846000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19992,674.,2020-01-02,pot sputum,Buah,6920,5890,40758800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19993,677.,2020-01-02,tuberqulin injeksi,Vial,2,625900,1251800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,13849,678.,2020-01-02,AMBU BAG,Buah,17,601000,10217000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,19780,685.,2020-01-02,ASAM ACETAT,Botol,26,82000,2132000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,4491,687.,2020-11-03,Apron plastik model celemek (remedi),pcs,2200,5000,11000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,10463,688.,2020-12-15,Asam Acetat Konsentrasi 3-5 %,Botol,80,32725,2618000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,9143,692.,2020-11-03,Baju Wearpack,pcs,15,250000,3750000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,10194,700.,2020-11-03,Gown Kain,pcs,125,200000,25000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,9125,712.,2020-11-03,Hand Sanitizer Liquid,Botol,1433,22000,31526000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,10364,717.,2020-11-03,Hazmart + Masker KN 95,pcs,800,250000,200000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,10484,719.,2020-11-03,Kacamata Goggel + Face Shield Helm,pcs,150,310880,46632000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,19781,721.,2020-01-02,LIDI KAPAS,pcs,186,1400,260400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,10464,722.,2020-12-15,Lidi Kapas Steril,pcs,4500,1475,6637500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,20817,731.,2020-01-02,MOUTHPIECE PEAK FLOW FOR PULM SERENITY(pcs),pcs,200,11813,2362600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,11999,732.,2020-11-03,Masker 3M KN / N95,pcs,1773,80000,141840000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,2402,738.,2020-11-03,Masker tali (Jeva),pcs,53500,2800,149800000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,10226,739.,2020-12-15,Mouthpiece Co Analizer,box,12,1000000,12000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,19784,743.,2020-01-02,SARUNG TANGAN DISPOSIBLE STERIL,kotak,15,235000,3525000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,21871,744.,2020-11-03,SEPATU BOOT (PASANG),Pasang,150,143000,21450000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,19779,747.,2020-01-02,SPECULUM DISPOSIBLE,Buah,850,13500,11475000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,11349,748.,2020-11-03,Sarung Sepatu,box,150,120880,18132000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,11436,749.,2020-12-15,Sarung Tangan Disposible,kotak,90,239750,21577500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,10348,750.,2020-11-03,Sarung Tangan Non Steril,box,831,201632,167556192
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,10302,754.,2020-12-15,Speculum Disposible Uk M dan L,Buah,4500,8450,38025000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,10193,758.,2020-11-03,Tutup Kepala,box,150,109880,16482000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,7286,759.,2020-11-03,VIRUS TRANSPORT MEDIA (VTM),pcs,1000,146632,146632000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Perlengkapan Kesehatan,9132,760.,2020-11-03,sarung Tangan Karet,Pasang,75,50000,3750000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Peralatan Laboratorium,13922,761.,2020-01-02,Media Transport Amies,Buah,655,14500,9497500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Bahan Peralatan Laboratorium,13895,762.,2020-01-02,Tes Kehamilan,Buah,47,10000,470000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,18083,763.,2020-01-02,BROSUR / LEAFLET KTR,Buah,2000,1950,3900000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,17264,764.,2020-01-02,CETAK AMPLOP KOP DINAS,Pak,134,35100,4703400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,17272,765.,2020-01-02,CETAK BLANKO SURAT IZIN KELUAR,buku,10,52760,527600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,20134,766.,2020-03-23,CETAK BROSUR KESEHATAN,lembar,359,10000,3590000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,20134,767.,2020-07-02,CETAK BROSUR KESEHATAN,lembar,341,10000,3410000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,17268,768.,2020-01-02,CETAK BUKU KENDALI SURAT KELUAR,buku,10,56160,561600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,17267,769.,2020-01-02,CETAK BUKU KENDALI SURAT MASUK,buku,12,56160,673920
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,21599,770.,2020-03-19,CETAK BUKU MONITORING FAKTOR RESIKO PTM,Buah,50,250000,12500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19858,771.,2020-12-28,CETAK BUKU MONITORING PTM,Buah,79,240000,18960000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,20850,772.,2020-01-02,CETAK BUKU PROFIL KESEHATAN HAJI 2019,Buah,10,250000,2500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19857,773.,2020-03-19,CETAK BUKU REGISTER POSBINDU,Buah,70,50000,3500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,20843,774.,2020-01-02,CETAK BUKU TBC 06,Buah,24,50000,1200000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19071,775.,2020-01-02,CETAK KARTU IDENTITAS PASIEN TBC,lembar,1785,3000,5355000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19070,776.,2020-01-02,CETAK KARTU PENGOBATAN PASIEN TB,lembar,1765,3000,5295000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,20920,777.,2020-01-02,CETAK KARTU STOK,lembar,100,2500,250000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,17270,778.,2020-01-02,CETAK KOP DINAS,Rim,16,105300,1684800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,17265,779.,2020-01-02,CETAK KWITANSI BENDAHARA PENGELUARAN,buku,50,21060,1053000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19826,780.,2020-01-02,CETAK LEAFLET HIV,lembar,49,3500,171500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19832,781.,2020-01-02,CETAK LEAFLET KESEHATAN KERJA,lembar,300,5000,1500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19832,782.,2020-01-02,CETAK LEAFLET KESEHATAN KERJA,lembar,200,5000,1000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19829,783.,2020-01-02,CETAK LEAFLET KUSTA,lembar,750,3500,2625000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19854,784.,2020-12-28,CETAK LEAFLET PROGRAM PTM,lembar,1000,29400,29400000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19828,785.,2020-01-02,CETAK LEAFLET RABIES,lembar,95,8000,760000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,19830,786.,2020-01-02,CETAK LEAFLET TBC,lembar,700,3500,2450000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,20847,787.,2020-01-02,CETAK LEAFLET TYPOID,Buah,1000,3500,3500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,20844,788.,2020-01-02,CETAK LEMBAR BALIK PNEUMONIA,lembar,15,150000,2250000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,20921,789.,2020-01-02,CETAK LEMBAR DISKRIPSI,lembar,92,21000,1932000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,17266,790.,2020-01-02,CETAK LEMBAR DISPOSISI SURAT MASUK,buku,45,32760,1474200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Cetak,17269,791.,2020-01-02,CETAK LEMBAR PENGANTAR,buku,5,32760,163800
